BEGIN-TRAINING
name,synthetic_fig3-full-participation
model,LR
dataset,synthetic-all
num_classes,10
algo,rand
num_clients,1
rounds,800
clients_per_round,1
localE,30
bs,50
lr,0.05
decay,[300, 600]
alpha,0.2
NIID,False
powd,6
rnd_ratio,0.1
delete_ratio,0.75
seed,12345
config,configs/fig3-full-pariticipation.json
device,cpu
key,rand-all
plot_linecolor,g
plot_linestyle,-
plot_label,centralized
out_fname,./logs/synthetic_fig3-full-participation/lr0.0500_bs50_cp30_a0.20_e12345_r0_n0001_f1.00/rand_rr0.10_dr0.75_p0006_r0.csv
rank,round,epoch,test_loss,train_loss,test_acc,train_acc
0,33,-1,0.5996,0.5500,0.7828,0.7990
0,34,-1,0.5994,0.5446,0.7937,0.7965
0,35,-1,0.5927,0.5485,0.7703,0.7889
0,36,-1,0.5888,0.5405,0.7937,0.8033
0,37,-1,0.5882,0.5411,0.7937,0.7900
0,38,-1,0.5894,0.5447,0.7828,0.7940
0,39,-1,0.5870,0.5366,0.7937,0.8001
0,40,-1,0.5871,0.5393,0.7844,0.7925
0,41,-1,0.5856,0.5375,0.7844,0.7917
0,42,-1,0.5901,0.5336,0.7875,0.7949
0,43,-1,0.5895,0.5337,0.7984,0.7976
0,44,-1,0.5823,0.5311,0.7953,0.8057
0,45,-1,0.5935,0.5308,0.7984,0.8001
0,46,-1,0.5851,0.5289,0.7922,0.8026
0,47,-1,0.5903,0.5323,0.7859,0.8006
0,48,-1,0.5835,0.5320,0.7906,0.7981
0,49,-1,0.5901,0.5309,0.7875,0.7988
0,50,-1,0.5813,0.5276,0.7969,0.8022
0,51,-1,0.5862,0.5275,0.7969,0.8041
0,52,-1,0.5873,0.5284,0.7984,0.8070
0,53,-1,0.5806,0.5248,0.8000,0.8052
0,54,-1,0.5855,0.5262,0.7875,0.8017
0,55,-1,0.5814,0.5301,0.7922,0.7933
0,56,-1,0.5754,0.5217,0.8016,0.8121
0,57,-1,0.5780,0.5196,0.8000,0.8072
0,58,-1,0.5851,0.5271,0.7891,0.8075
0,59,-1,0.5835,0.5227,0.7828,0.7942
0,60,-1,0.5837,0.5225,0.7984,0.8073
0,61,-1,0.5773,0.5177,0.8016,0.8066
0,62,-1,0.5762,0.5165,0.8047,0.8045
0,63,-1,0.5765,0.5174,0.8016,0.8075
0,64,-1,0.5735,0.5151,0.8031,0.8096
0,65,-1,0.5744,0.5168,0.7969,0.8095
0,66,-1,0.5790,0.5168,0.7953,0.8098
0,67,-1,0.5773,0.5187,0.7922,0.8222
0,68,-1,0.5746,0.5248,0.7703,0.8033
0,69,-1,0.5833,0.5222,0.7937,0.8066
0,70,-1,0.5731,0.5149,0.7984,0.8087
0,71,-1,0.5661,0.5127,0.7859,0.8052
0,72,-1,0.5755,0.5172,0.8000,0.8073
0,73,-1,0.5665,0.5136,0.7906,0.8022
0,74,-1,0.5676,0.5113,0.7953,0.8134
0,75,-1,0.5676,0.5093,0.7953,0.8102
0,76,-1,0.5728,0.5112,0.8000,0.8109
0,77,-1,0.5834,0.5239,0.7937,0.8018
0,78,-1,0.5773,0.5143,0.7891,0.8013
0,79,-1,0.5661,0.5083,0.8016,0.8157
0,80,-1,0.5707,0.5094,0.8016,0.8135
0,81,-1,0.5685,0.5108,0.7953,0.8091
0,82,-1,0.5670,0.5087,0.7984,0.8036
0,83,-1,0.5678,0.5090,0.8016,0.8070
0,84,-1,0.5609,0.5079,0.7859,0.8102
0,85,-1,0.5666,0.5105,0.7953,0.8204
0,86,-1,0.5668,0.5138,0.7953,0.8018
0,87,-1,0.5657,0.5079,0.8078,0.8118
0,88,-1,0.5572,0.5053,0.8031,0.8201
0,89,-1,0.5637,0.5092,0.7922,0.8079
0,90,-1,0.5619,0.5039,0.8094,0.8146
0,91,-1,0.5613,0.5052,0.7969,0.8185
0,92,-1,0.5610,0.5103,0.7875,0.8112
0,93,-1,0.5654,0.5056,0.8016,0.8130
0,94,-1,0.5570,0.5076,0.7937,0.8190
0,95,-1,0.5670,0.5146,0.7891,0.8137
0,96,-1,0.5631,0.5059,0.7937,0.8265
0,97,-1,0.5620,0.5060,0.8016,0.8064
0,98,-1,0.5576,0.5050,0.8063,0.8091
0,99,-1,0.5540,0.5017,0.8016,0.8118
0,100,-1,0.5576,0.5042,0.8047,0.8112
0,101,-1,0.5539,0.5049,0.7953,0.8220
0,102,-1,0.5624,0.5075,0.7906,0.8134
0,103,-1,0.5584,0.5087,0.7750,0.7935
0,104,-1,0.5509,0.5012,0.8063,0.8174
0,105,-1,0.5541,0.4993,0.8016,0.8075
0,106,-1,0.5600,0.5108,0.7891,0.8004
0,107,-1,0.5582,0.5093,0.7828,0.8098
0,108,-1,0.5590,0.4982,0.8016,0.8144
0,109,-1,0.5583,0.5004,0.8047,0.8160
0,110,-1,0.5534,0.4997,0.8047,0.8148
0,111,-1,0.5567,0.5002,0.7984,0.8206
0,112,-1,0.5594,0.4992,0.8047,0.8178
0,113,-1,0.5646,0.5016,0.7875,0.8107
0,114,-1,0.5505,0.5019,0.7922,0.8086
0,115,-1,0.5510,0.4988,0.7953,0.8231
0,116,-1,0.5567,0.5028,0.7922,0.8103
0,117,-1,0.5526,0.4985,0.7937,0.8180
0,118,-1,0.5631,0.5050,0.8016,0.8001
0,119,-1,0.5523,0.5001,0.7891,0.8199
0,120,-1,0.5597,0.5098,0.7922,0.8128
0,121,-1,0.5551,0.4971,0.8125,0.8211
0,122,-1,0.5543,0.5031,0.7812,0.8134
0,123,-1,0.5587,0.4980,0.7922,0.8072
0,124,-1,0.5498,0.4997,0.8000,0.8100
0,125,-1,0.5589,0.4976,0.7953,0.8125
0,126,-1,0.5592,0.4980,0.8094,0.8249
0,127,-1,0.5528,0.4983,0.8016,0.8057
0,128,-1,0.5570,0.4960,0.8000,0.8095
0,129,-1,0.5575,0.4957,0.7969,0.8164
0,130,-1,0.5559,0.5002,0.7828,0.7972
0,131,-1,0.5525,0.4964,0.8031,0.8194
0,132,-1,0.5509,0.4961,0.7875,0.8054
0,133,-1,0.5522,0.4965,0.8078,0.8215
0,134,-1,0.5567,0.4947,0.8063,0.8252
0,135,-1,0.5534,0.4939,0.8063,0.8238
0,136,-1,0.5484,0.4956,0.7969,0.8279
0,137,-1,0.5569,0.5014,0.7922,0.8006
0,138,-1,0.5507,0.4935,0.8109,0.8174
0,139,-1,0.5455,0.4920,0.8000,0.8245
0,140,-1,0.5482,0.4970,0.8000,0.8270
0,141,-1,0.5604,0.4998,0.7953,0.8112
0,142,-1,0.5489,0.4960,0.7984,0.8103
0,143,-1,0.5565,0.4921,0.8156,0.8215
0,144,-1,0.5485,0.4902,0.8078,0.8215
0,145,-1,0.5469,0.4903,0.8109,0.8192
0,146,-1,0.5456,0.4937,0.7937,0.8210
0,147,-1,0.5439,0.4906,0.7906,0.8185
0,148,-1,0.5530,0.4909,0.8000,0.8157
0,149,-1,0.5566,0.4913,0.7922,0.8137
0,150,-1,0.5569,0.5066,0.7937,0.8139
0,151,-1,0.5486,0.4897,0.8031,0.8194
0,152,-1,0.5623,0.4970,0.8078,0.8149
0,153,-1,0.5528,0.4962,0.7875,0.8111
0,154,-1,0.5558,0.4896,0.8063,0.8227
0,155,-1,0.5474,0.4912,0.7875,0.8265
0,156,-1,0.5548,0.4934,0.7953,0.8279
0,157,-1,0.5525,0.4884,0.8109,0.8203
0,158,-1,0.5499,0.4869,0.8031,0.8187
0,159,-1,0.5452,0.4937,0.7953,0.8266
0,160,-1,0.5452,0.4870,0.8016,0.8211
0,161,-1,0.5551,0.4918,0.8016,0.8266
0,162,-1,0.5439,0.4928,0.7984,0.8236
0,163,-1,0.5467,0.4892,0.8031,0.8273
0,164,-1,0.5451,0.4868,0.8078,0.8219
0,165,-1,0.5530,0.4885,0.8094,0.8243
0,166,-1,0.5431,0.4866,0.8031,0.8204
0,167,-1,0.5429,0.4864,0.8047,0.8224
0,168,-1,0.5463,0.4862,0.8063,0.8279
0,169,-1,0.5465,0.4904,0.7969,0.8224
0,170,-1,0.5442,0.4848,0.8094,0.8277
0,171,-1,0.5401,0.4859,0.7969,0.8291
0,172,-1,0.5493,0.4911,0.7969,0.8128
0,173,-1,0.5492,0.4867,0.8078,0.8213
0,174,-1,0.5507,0.4885,0.7937,0.8135
0,175,-1,0.5538,0.4888,0.7906,0.8103
0,176,-1,0.5484,0.4864,0.8016,0.8257
0,177,-1,0.5481,0.4860,0.8063,0.8176
0,178,-1,0.5478,0.4900,0.7937,0.8254
0,179,-1,0.5527,0.4874,0.8016,0.8304
0,180,-1,0.5428,0.4838,0.8078,0.8266
0,181,-1,0.5412,0.4857,0.8063,0.8261
0,182,-1,0.5552,0.4910,0.7953,0.8119
0,183,-1,0.5427,0.4852,0.7969,0.8233
0,184,-1,0.5535,0.4886,0.8000,0.8103
0,185,-1,0.5451,0.4831,0.8031,0.8259
0,186,-1,0.5427,0.4857,0.7969,0.8284
0,187,-1,0.5426,0.4849,0.8031,0.8282
0,188,-1,0.5466,0.4890,0.7953,0.8270
0,189,-1,0.5489,0.4850,0.8078,0.8190
0,190,-1,0.5522,0.4859,0.8016,0.8215
0,191,-1,0.5415,0.4822,0.8094,0.8224
0,192,-1,0.5487,0.4890,0.8109,0.8231
0,193,-1,0.5482,0.4875,0.7937,0.8132
0,194,-1,0.5432,0.4834,0.8031,0.8190
0,195,-1,0.5389,0.4835,0.7984,0.8281
0,196,-1,0.5549,0.4924,0.7937,0.8059
0,197,-1,0.5386,0.4832,0.8109,0.8335
0,198,-1,0.5465,0.4850,0.8078,0.8217
0,199,-1,0.5425,0.4830,0.8047,0.8187
0,200,-1,0.5401,0.4834,0.8031,0.8234
0,201,-1,0.5371,0.4838,0.8047,0.8332
0,202,-1,0.5439,0.4851,0.8000,0.8279
0,203,-1,0.5450,0.4877,0.7984,0.8142
0,204,-1,0.5426,0.4830,0.8016,0.8284
0,205,-1,0.5355,0.4800,0.8063,0.8289
0,206,-1,0.5435,0.4816,0.8109,0.8233
0,207,-1,0.5406,0.4810,0.8109,0.8305
0,208,-1,0.5487,0.4823,0.7984,0.8178
0,209,-1,0.5442,0.4821,0.8031,0.8309
0,210,-1,0.5401,0.4805,0.8047,0.8295
0,211,-1,0.5498,0.4907,0.7828,0.8001
0,212,-1,0.5406,0.4805,0.8031,0.8219
0,213,-1,0.5488,0.4829,0.8094,0.8268
0,214,-1,0.5491,0.4833,0.8016,0.8167
0,215,-1,0.5491,0.4819,0.8047,0.8288
0,216,-1,0.5419,0.4878,0.7953,0.8233
0,217,-1,0.5425,0.4810,0.8078,0.8279
0,218,-1,0.5475,0.4816,0.8063,0.8281
0,219,-1,0.5457,0.4847,0.7984,0.8300
0,220,-1,0.5444,0.4832,0.7969,0.8142
0,221,-1,0.5519,0.4859,0.7937,0.8148
0,222,-1,0.5562,0.4913,0.8063,0.8242
0,223,-1,0.5372,0.4800,0.8016,0.8208
0,224,-1,0.5382,0.4812,0.8141,0.8265
0,225,-1,0.5448,0.4801,0.7922,0.8160
0,226,-1,0.5458,0.4800,0.7969,0.8172
0,227,-1,0.5434,0.4803,0.8063,0.8265
0,228,-1,0.5363,0.4775,0.8031,0.8254
0,229,-1,0.5418,0.4805,0.8016,0.8160
0,230,-1,0.5426,0.4797,0.8047,0.8318
0,231,-1,0.5430,0.4795,0.8156,0.8226
0,232,-1,0.5490,0.4827,0.7922,0.8137
0,233,-1,0.5422,0.4799,0.7969,0.8142
0,234,-1,0.5413,0.4792,0.8063,0.8268
0,235,-1,0.5448,0.4811,0.7875,0.8139
0,236,-1,0.5394,0.4781,0.7969,0.8268
0,237,-1,0.5467,0.4831,0.7953,0.8256
0,238,-1,0.5422,0.4784,0.8063,0.8342
0,239,-1,0.5438,0.4785,0.7969,0.8353
0,240,-1,0.5441,0.4781,0.8063,0.8300
0,241,-1,0.5417,0.4776,0.8078,0.8236
0,242,-1,0.5394,0.4777,0.8063,0.8321
0,243,-1,0.5478,0.4860,0.8000,0.8342
0,244,-1,0.5369,0.4775,0.8016,0.8277
0,245,-1,0.5386,0.4819,0.7984,0.8341
0,246,-1,0.5426,0.4771,0.7984,0.8219
0,247,-1,0.5424,0.4763,0.8141,0.8293
0,248,-1,0.5533,0.4818,0.8031,0.8236
0,249,-1,0.5462,0.4817,0.8094,0.8263
0,250,-1,0.5348,0.4784,0.8047,0.8284
0,251,-1,0.5424,0.4792,0.7953,0.8146
0,252,-1,0.5363,0.4794,0.7953,0.8318
0,253,-1,0.5453,0.4816,0.7969,0.8157
0,254,-1,0.5398,0.4790,0.7906,0.8273
0,255,-1,0.5409,0.4763,0.8000,0.8353
0,256,-1,0.5353,0.4780,0.7953,0.8165
0,257,-1,0.5421,0.4801,0.8047,0.8348
0,258,-1,0.5356,0.4780,0.7984,0.8171
0,259,-1,0.5426,0.4802,0.8063,0.8190
0,260,-1,0.5368,0.4803,0.8000,0.8295
0,261,-1,0.5417,0.4770,0.8203,0.8270
0,262,-1,0.5364,0.4752,0.8047,0.8242
0,263,-1,0.5495,0.4833,0.7937,0.8144
0,264,-1,0.5336,0.4792,0.8000,0.8321
0,265,-1,0.5350,0.4755,0.8047,0.8318
0,266,-1,0.5404,0.4759,0.8125,0.8309
0,267,-1,0.5378,0.4796,0.8141,0.8383
0,268,-1,0.5313,0.4747,0.8047,0.8332
0,269,-1,0.5374,0.4780,0.8016,0.8190
0,270,-1,0.5383,0.4779,0.8000,0.8201
0,271,-1,0.5392,0.4768,0.8047,0.8243
0,272,-1,0.5325,0.4753,0.8109,0.8371
0,273,-1,0.5396,0.4794,0.8016,0.8321
0,274,-1,0.5367,0.4761,0.8016,0.8208
0,275,-1,0.5389,0.4782,0.7969,0.8291
0,276,-1,0.5491,0.4782,0.8016,0.8300
0,277,-1,0.5457,0.4849,0.7953,0.8061
0,278,-1,0.5364,0.4754,0.8109,0.8309
0,279,-1,0.5506,0.4817,0.8094,0.8302
0,280,-1,0.5446,0.4796,0.8156,0.8254
0,281,-1,0.5472,0.4791,0.8047,0.8178
0,282,-1,0.5359,0.4781,0.8000,0.8243
0,283,-1,0.5501,0.4790,0.8047,0.8176
0,284,-1,0.5443,0.4785,0.8047,0.8364
0,285,-1,0.5417,0.4824,0.8047,0.8302
0,286,-1,0.5341,0.4738,0.8141,0.8233
0,287,-1,0.5376,0.4780,0.7937,0.8185
0,288,-1,0.5341,0.4806,0.7891,0.8217
0,289,-1,0.5365,0.4751,0.7984,0.8164
0,290,-1,0.5394,0.4755,0.8000,0.8208
0,291,-1,0.5356,0.4760,0.7984,0.8265
0,292,-1,0.5339,0.4763,0.8016,0.8160
0,293,-1,0.5454,0.4769,0.7969,0.8304
0,294,-1,0.5409,0.4761,0.8031,0.8321
0,295,-1,0.5448,0.4767,0.8094,0.8259
0,296,-1,0.5491,0.4837,0.7922,0.8257
0,297,-1,0.5426,0.4742,0.8031,0.8298
0,298,-1,0.5400,0.4783,0.8031,0.8371
0,299,-1,0.5371,0.4722,0.8047,0.8233
0,300,-1,0.5374,0.4718,0.8031,0.8318
0,301,-1,0.5350,0.4742,0.7984,0.8369
0,302,-1,0.5319,0.4727,0.8000,0.8366
0,303,-1,0.5355,0.4720,0.8063,0.8279
0,304,-1,0.5337,0.4702,0.8078,0.8311
0,305,-1,0.5391,0.4719,0.8156,0.8281
0,306,-1,0.5332,0.4709,0.8109,0.8304
0,307,-1,0.5391,0.4739,0.8000,0.8153
0,308,-1,0.5367,0.4725,0.8109,0.8261
0,309,-1,0.5351,0.4720,0.8109,0.8257
0,310,-1,0.5313,0.4705,0.8063,0.8344
0,311,-1,0.5374,0.4761,0.7953,0.8197
0,312,-1,0.5308,0.4735,0.8031,0.8213
0,313,-1,0.5340,0.4724,0.8063,0.8344
0,314,-1,0.5314,0.4704,0.8016,0.8273
0,315,-1,0.5396,0.4717,0.8094,0.8330
0,316,-1,0.5356,0.4703,0.8031,0.8334
0,317,-1,0.5380,0.4717,0.8125,0.8318
0,318,-1,0.5320,0.4708,0.8078,0.8257
0,319,-1,0.5367,0.4713,0.8141,0.8277
0,320,-1,0.5346,0.4712,0.8125,0.8369
0,321,-1,0.5381,0.4738,0.7953,0.8172
0,322,-1,0.5343,0.4731,0.7953,0.8256
0,323,-1,0.5372,0.4719,0.8047,0.8245
0,324,-1,0.5413,0.4736,0.8109,0.8344
0,325,-1,0.5360,0.4717,0.8125,0.8229
0,326,-1,0.5338,0.4703,0.8047,0.8252
0,327,-1,0.5338,0.4724,0.8016,0.8249
0,328,-1,0.5392,0.4728,0.8094,0.8229
0,329,-1,0.5423,0.4757,0.7906,0.8130
0,330,-1,0.5325,0.4713,0.8016,0.8233
0,331,-1,0.5353,0.4733,0.8031,0.8314
0,332,-1,0.5369,0.4720,0.8016,0.8240
0,333,-1,0.5323,0.4693,0.8063,0.8316
0,334,-1,0.5363,0.4723,0.8141,0.8300
0,335,-1,0.5355,0.4717,0.8047,0.8351
0,336,-1,0.5263,0.4712,0.8125,0.8346
0,337,-1,0.5277,0.4694,0.8094,0.8311
0,338,-1,0.5283,0.4700,0.8094,0.8309
0,339,-1,0.5296,0.4715,0.8109,0.8355
0,340,-1,0.5300,0.4721,0.7984,0.8273
0,341,-1,0.5331,0.4704,0.8047,0.8288
0,342,-1,0.5268,0.4709,0.8156,0.8293
0,343,-1,0.5320,0.4700,0.8141,0.8342
0,344,-1,0.5380,0.4719,0.8016,0.8305
0,345,-1,0.5297,0.4700,0.8047,0.8305
0,346,-1,0.5306,0.4714,0.8047,0.8312
0,347,-1,0.5282,0.4695,0.8109,0.8328
0,348,-1,0.5297,0.4705,0.8141,0.8236
0,349,-1,0.5257,0.4701,0.8125,0.8337
0,350,-1,0.5273,0.4750,0.8078,0.8213
0,351,-1,0.5291,0.4712,0.8094,0.8325
0,352,-1,0.5344,0.4717,0.8187,0.8389
0,353,-1,0.5321,0.4709,0.8078,0.8387
0,354,-1,0.5296,0.4690,0.8172,0.8341
0,355,-1,0.5341,0.4709,0.8078,0.8224
0,356,-1,0.5355,0.4716,0.8063,0.8188
0,357,-1,0.5357,0.4705,0.8078,0.8238
0,358,-1,0.5301,0.4710,0.8156,0.8344
0,359,-1,0.5302,0.4689,0.8063,0.8279
0,360,-1,0.5323,0.4698,0.8047,0.8358
0,361,-1,0.5337,0.4696,0.8078,0.8323
0,362,-1,0.5333,0.4698,0.8141,0.8319
0,363,-1,0.5385,0.4705,0.8187,0.8304
0,364,-1,0.5323,0.4697,0.8125,0.8334
0,365,-1,0.5328,0.4714,0.8172,0.8397
0,366,-1,0.5310,0.4692,0.8187,0.8330
0,367,-1,0.5352,0.4711,0.8094,0.8346
0,368,-1,0.5347,0.4706,0.8016,0.8353
0,369,-1,0.5383,0.4706,0.8141,0.8305
0,370,-1,0.5329,0.4698,0.8172,0.8360
0,371,-1,0.5302,0.4697,0.8031,0.8353
0,372,-1,0.5337,0.4721,0.8031,0.8233
0,373,-1,0.5393,0.4745,0.8094,0.8316
0,374,-1,0.5283,0.4706,0.8094,0.8286
0,375,-1,0.5293,0.4693,0.8078,0.8288
0,376,-1,0.5300,0.4696,0.8000,0.8358
0,377,-1,0.5315,0.4686,0.8047,0.8307
0,378,-1,0.5316,0.4690,0.8063,0.8311
0,379,-1,0.5323,0.4693,0.8016,0.8252
0,380,-1,0.5330,0.4710,0.8109,0.8381
0,381,-1,0.5371,0.4697,0.8156,0.8263
0,382,-1,0.5370,0.4738,0.8078,0.8327
0,383,-1,0.5313,0.4690,0.8063,0.8339
0,384,-1,0.5337,0.4697,0.8109,0.8229
0,385,-1,0.5315,0.4693,0.8125,0.8273
0,386,-1,0.5351,0.4688,0.8187,0.8319
0,387,-1,0.5347,0.4711,0.8109,0.8360
0,388,-1,0.5370,0.4730,0.7984,0.8139
0,389,-1,0.5301,0.4687,0.8000,0.8318
0,390,-1,0.5282,0.4694,0.8000,0.8302
0,391,-1,0.5286,0.4690,0.8063,0.8293
0,392,-1,0.5319,0.4698,0.8078,0.8364
0,393,-1,0.5367,0.4706,0.8125,0.8389
0,394,-1,0.5321,0.4688,0.8109,0.8337
0,395,-1,0.5283,0.4691,0.8031,0.8319
0,396,-1,0.5315,0.4696,0.8031,0.8342
0,397,-1,0.5351,0.4710,0.8156,0.8305
0,398,-1,0.5322,0.4689,0.8156,0.8318
0,399,-1,0.5331,0.4694,0.8187,0.8380
0,400,-1,0.5358,0.4733,0.8156,0.8272
0,401,-1,0.5331,0.4705,0.8156,0.8385
0,402,-1,0.5325,0.4692,0.8078,0.8348
0,403,-1,0.5345,0.4721,0.8063,0.8325
0,404,-1,0.5294,0.4676,0.8203,0.8330
0,405,-1,0.5300,0.4674,0.8063,0.8346
0,406,-1,0.5341,0.4692,0.8016,0.8314
0,407,-1,0.5348,0.4680,0.8125,0.8281
0,408,-1,0.5354,0.4696,0.7984,0.8284
0,409,-1,0.5333,0.4691,0.8047,0.8366
0,410,-1,0.5339,0.4711,0.8031,0.8396
0,411,-1,0.5349,0.4690,0.8156,0.8281
0,412,-1,0.5319,0.4683,0.8141,0.8302
0,413,-1,0.5314,0.4690,0.8109,0.8314
0,414,-1,0.5335,0.4688,0.8078,0.8330
0,415,-1,0.5329,0.4681,0.8141,0.8263
0,416,-1,0.5328,0.4681,0.8078,0.8295
0,417,-1,0.5343,0.4676,0.8109,0.8337
0,418,-1,0.5350,0.4688,0.8031,0.8265
0,419,-1,0.5318,0.4681,0.8047,0.8376
0,420,-1,0.5354,0.4696,0.8094,0.8296
0,421,-1,0.5310,0.4672,0.8141,0.8339
0,422,-1,0.5302,0.4688,0.8141,0.8366
0,423,-1,0.5347,0.4692,0.8031,0.8249
0,424,-1,0.5323,0.4691,0.8125,0.8404
0,425,-1,0.5338,0.4685,0.8203,0.8371
0,426,-1,0.5349,0.4680,0.8063,0.8358
0,427,-1,0.5367,0.4719,0.7984,0.8172
0,428,-1,0.5326,0.4704,0.8016,0.8318
0,429,-1,0.5315,0.4674,0.8109,0.8355
0,430,-1,0.5381,0.4725,0.7937,0.8149
0,431,-1,0.5356,0.4690,0.8203,0.8270
0,432,-1,0.5294,0.4690,0.8031,0.8353
0,433,-1,0.5281,0.4679,0.8187,0.8325
0,434,-1,0.5289,0.4683,0.8125,0.8249
0,435,-1,0.5241,0.4712,0.8094,0.8259
0,436,-1,0.5255,0.4691,0.8094,0.8277
0,437,-1,0.5269,0.4722,0.8000,0.8291
0,438,-1,0.5332,0.4683,0.8125,0.8296
0,439,-1,0.5322,0.4693,0.8078,0.8236
0,440,-1,0.5302,0.4681,0.8031,0.8366
0,441,-1,0.5282,0.4681,0.8016,0.8319
0,442,-1,0.5302,0.4674,0.8063,0.8300
0,443,-1,0.5328,0.4729,0.8016,0.8281
0,444,-1,0.5344,0.4678,0.8063,0.8376
0,445,-1,0.5334,0.4674,0.8047,0.8364
0,446,-1,0.5357,0.4681,0.8078,0.8350
0,447,-1,0.5335,0.4679,0.8078,0.8311
0,448,-1,0.5340,0.4675,0.8109,0.8351
0,449,-1,0.5334,0.4685,0.8078,0.8399
0,450,-1,0.5371,0.4693,0.8078,0.8286
0,451,-1,0.5339,0.4679,0.8109,0.8381
0,452,-1,0.5343,0.4685,0.8094,0.8328
0,453,-1,0.5290,0.4678,0.8109,0.8316
0,454,-1,0.5302,0.4697,0.8094,0.8261
0,455,-1,0.5270,0.4674,0.8063,0.8298
0,456,-1,0.5294,0.4672,0.8141,0.8325
0,457,-1,0.5297,0.4677,0.8078,0.8293
0,458,-1,0.5279,0.4702,0.8000,0.8254
0,459,-1,0.5315,0.4678,0.8063,0.8286
0,460,-1,0.5294,0.4684,0.8109,0.8389
0,461,-1,0.5270,0.4679,0.8141,0.8378
0,462,-1,0.5311,0.4680,0.8094,0.8378
0,463,-1,0.5311,0.4680,0.8187,0.8293
0,464,-1,0.5309,0.4697,0.8047,0.8210
0,465,-1,0.5279,0.4683,0.8063,0.8272
0,466,-1,0.5264,0.4730,0.8031,0.8344
0,467,-1,0.5285,0.4670,0.8156,0.8291
0,468,-1,0.5340,0.4682,0.8047,0.8357
0,469,-1,0.5320,0.4677,0.8063,0.8270
0,470,-1,0.5336,0.4672,0.8000,0.8286
0,471,-1,0.5350,0.4672,0.8078,0.8366
0,472,-1,0.5382,0.4723,0.8047,0.8339
0,473,-1,0.5282,0.4675,0.7922,0.8311
0,474,-1,0.5373,0.4681,0.8078,0.8266
0,475,-1,0.5322,0.4683,0.8078,0.8257
0,476,-1,0.5289,0.4659,0.8156,0.8371
0,477,-1,0.5344,0.4682,0.8109,0.8328
0,478,-1,0.5343,0.4689,0.8094,0.8220
0,479,-1,0.5254,0.4671,0.8047,0.8311
0,480,-1,0.5266,0.4700,0.8000,0.8275
0,481,-1,0.5268,0.4656,0.8109,0.8357
0,482,-1,0.5335,0.4683,0.8094,0.8222
0,483,-1,0.5313,0.4669,0.8141,0.8364
0,484,-1,0.5304,0.4663,0.8203,0.8319
0,485,-1,0.5377,0.4686,0.8094,0.8286
0,486,-1,0.5319,0.4664,0.8063,0.8406
0,487,-1,0.5291,0.4678,0.8047,0.8252
0,488,-1,0.5314,0.4672,0.8063,0.8266
0,489,-1,0.5313,0.4677,0.7984,0.8229
0,490,-1,0.5308,0.4686,0.8047,0.8360
0,491,-1,0.5344,0.4665,0.8125,0.8284
0,492,-1,0.5341,0.4666,0.8047,0.8378
0,493,-1,0.5333,0.4681,0.8141,0.8307
